skillId;Название;Заведующий;headId;Мин. возраст;Макс. возраст;Доступность для записи;Максимальная длительность;Установщик;Видео презентация;ОС;Планшет;Пинок по АЗ;Формат;Описание направления;Страница на Tilda;Ссылка для ЛК с Tilda;Шаблон;Внутренняя заметка;Коэффициент;ИГФ;ИФ;ГФ;Языковое направление;Без оплаты тренеру;Отображение пожелания родителя;Обязательное пожелание родителя;Группа;visibility;requiredSkillId;languages;visibleLanguages;downloadLink
hZmK4T82TazXwmf3L;FT: Критическое мышление;Бобкова Наталья;ywqNgcfBqasmhPPpf;7;;invisibly;1;;;"Windows, MacOS, Linux, ChromeOS";"Android, iPad";;Индивидуальный;"Научимся критически мыслить, анализировать информацию и узнаем, как никогда не попадаться на чужие уловки и формировать собственное мнение.";;;;;1;1;1;1;Нет;;;;Профессии;invisibly;;ru;;
tfiaHPvYwW972ZHGe;FT: Ментальная арифметика;Бобкова Наталья;ywqNgcfBqasmhPPpf;7;;invisibly;1;;;"Windows, MacOS, Linux, ChromeOS";;;Индивидуальный;"Мы научимся считать на абакусе и в уме, развивая внимание, память и скорость мышления. Курс помогает ребёнку стать собраннее, увереннее и быстрее решать школьные и жизненные задачи.";;;;;1;1;1;1;Нет;;;;Профессии;invisibly;;ru;;
JQucvGAao6ofwJcj5;FT: Нейросети;Санталова Анастасия;jGdXYkWDiCbFWLg6A;10;;invisibly;1;;;"Windows, MacOS, Linux, ChromeOS";;;"Индивидуально-групповой, Индивидуальный";"Управляй нейросетями, а не просто используй их! Научись создавать видео, музыку и визуальный контент с помощью ИИ. Ты разберешься, как работают нейросети, как писать сильные промты и создавать проекты, которыми хочется поделиться с друзьями.";;;;.;1;1;1;1;Нет;;;;Профессии;invisibly;;ru;;
vPBunsdEqdxnFKBJa;FT: Эмоциональный интеллект;Бобкова Наталья;ywqNgcfBqasmhPPpf;7;;invisibly;1;;;"Windows, MacOS, Linux, ChromeOS";;;Индивидуальный;"На курсе мы учимся понимать свои эмоции, справляться с тревогой и злостью, отстаивать границы и увереннее общаться. Это про контроль, уверенность и внутреннюю опору 🧠";;;;;1;1;1;1;Нет;;;;Профессии;invisibly;;ru;;
17;GameMaker;Сташкевич Александр;18;9;;Доступно;2;;;"Windows, MacOS, Linux, ChromeOS";;Да;"Индивидуально-групповой, Индивидуальный";"Мечтаешь создать свою игру, как те, в которые играешь каждый день? На GameMaker ты станешь архитектором своих 2D миров! Мы научим тебя «оживлять» героев, придумывать хитрые уровни и писать код, который заставит игру работать по твоим правилам.";https://itgen.io/programmirovanie/gamemaker;https://itgen.io/gamemaker-gena;;"[#gamemaker\_team](https://itgenio.slack.com/archives/C010P8NFLN5)

.

[Визитка направления.](https://editor.itgen.io/editor/o0YsIrSRxZ6c62) .

🎮 Создание игр на GameMaker: От игрока к разработчику

(Ключевые слова для поиска: гейммейкер, gm, gml)

/

GameMaker — это профессиональная мастерская для создания 2D-игр. Если Scratch — это первый конструктор, то GameMaker — это уже настоящий инструмент, на котором создавались мировые хиты (например, Undertale или Hyper Light Drifter). Здесь ребёнок не просто играет, а понимает «математику» игры: как работает гравитация, почему пуля летит в цель и как оживить персонажа с помощью кода.

**Почему GameMaker актуален именно сейчас**

*   Два в одном: блоки \+ код. Программа позволяет переключаться между визуальными блоками (GML Visual) и реальным текстовым кодом (GML Code). Это самый мягкий и эффективный способ перейти к «взрослому» программированию без страха перед сложным синтаксисом.
*   Понимание физики и логики. Чтобы создать игру, нужно понять, как работают координаты, векторы и столкновения. Ребёнок подтягивает знания математики и логики, даже не замечая этого, потому что он увлечён процессом.
*   Быстрый результат — высокая мотивация. GameMaker позволяет увидеть результат своей работы почти мгновенно. Это поддерживает интерес и даёт ребёнку чувство успеха: «Я сам создал мир, который работает!».
*   Развитие проектного мышления. Создание игры — это полноценный проект: от идеи и рисования персонажа до программирования уровней и тестирования. Это учит доводить начатое до конца.

**🎓 Чему научим:**

*   Основам геймдизайна: как создавать уровни, в которые интересно играть.
*   Двум форматам программирования: работа с визуальной логикой и написание кода на языке GML.
*   Работе с игровыми ресурсами: создание спрайтов (персонажей), работа с анимацией, звуковыми эффектами и фоном.
*   Игровой механике: настройка управления, стрельбы, искусственного интеллекта врагов и системы подсчёта очков/
*   Проектированию уровней: создание архитектуры 2D-миров и баланса сложности.

**🧪 Что на пробном уроке?**

*   Ребёнок сразу почувствует себя разработчиком!
*   За одно занятие мы:
*   Разберёмся в интерфейсе профессионального движка GameMaker.
*   Создадим свой первый проект по шаблону Space Rocks (космическая стрелялка).
*   Запрограммируем движение корабля и механику стрельбы.
*   Оживим игровые объекты и увидим их в действии.
*   По итогу у ученика будет понимание, как из набора картинок получается настоящая интерактивная игра.

**🎯 Что получит ребёнок:**

*   Собственное портфолио: несколько готовых автономных игр, в которые можно дать поиграть друзьям.
*   Глубокие знания логики: понимание того, как работают сложные программы изнутри.
*   Навык решения задач: умение находить ошибки в коде («баги») и исправлять их.
*   Переход на новый уровень: уверенность в том, что он может не только играть, но и создавать.

**🚀 Дальнейшие шаги:**

GameMaker — это отличный трамплин. После него ребёнок может выбрать:

*   Python — для изучения чистого текстового кода и алгоритмов.
*   Roblox (Lua) или Unity (C#) — для перехода в 3D-разработку на еще более сложном уровне.
*   Профессиональный арт и анимация — если больше привлекла визуальная часть создания игр.

**📦 Техническая информация:**

Длительность курса: 56 часов (Базовый: 24ч, Повышенный: 26ч, Продвинутый: 6ч).

/

Важно: требуется предварительная установка программы на компьютер.

**
**

**Язык: обучение на русском (английские материалы в разработке).**

**Марахтанова пока не ведёт свои проекты у учеников (к ней опытных не записывать)**

Системные требования: Обязательно операционная система 64-bit!";1.1;1.1;1;1;Нет;;Да;;Программирование;visible;;"ru, en, es";ru;
NruduPNNPrDtX74z4;GCSE;Стельмах Егор;pTaCqh2tdpPEAfuTZ;15;;onlyAdmin;1;;;"Windows, MacOS, Linux, ChromeOS";"Android, iPad";;Индивидуальный;Specialized GCSE tutoring;;;;"Specialized GCSE tutoring to master key exam topics in Math and or Computer Science with step-by-step revision and exam-like questions tailored to each students level, key focus areas and pace of learning.";1;1;1.3;1;Нет;;;;Школьные предметы;onlyAdmin;;"en, ru";"en, ru";
4;HTML+CSS;Сташкевич Александр;18;10;;Доступно;2;;;"Windows, MacOS, Linux, ChromeOS";;Нет;"Индивидуально-групповой, Индивидуальный";"Вместе шаг за шагом освоим веб-разработку: научимся создавать сайты с нуля, оформлять их стильно и современно, добавлять анимации и адаптивный дизайн. Уже на курсе появятся первые проекты в портфолио, которыми можно гордиться и показывать друзьям.";https://itgen.io/programmirovanie/web-programming;https://itgen.io/web-prog-gena;;"[#html\_js](https://itgenio.slack.com/archives/C01FZ1Q0Q3Z)

.

[Визитка направления.](https://editor.itgen.io/editor/AZ1cSwcYm4exJ9) .

**🌐 Веб-разработка — первые сайты своими руками**

HTML и CSS — это языки, на которых создаются сайты. HTML отвечает за структуру страницы (заголовки, текст, изображения), а CSS — за внешний вид: цвета, шрифты, расположение элементов. На курсе ребёнок научится создавать собственные сайты с нуля и оформлять их так, чтобы они выглядели современно и красиво.

.

**Почему веб-разработка актуальна именно сейчас**

*   Базовый навык для будущего. Почти каждый проект в интернете начинается с HTML и CSS. Эти технологии лежат в основе любой веб-страницы.
*   Видимый результат с первого занятия. Уже на пробном уроке ребёнок создаст свою первую веб-страницу и увидит, как его идеи превращаются в настоящий сайт.
*   Подходит подросткам. Курс рассчитан на детей от 10 лет. Даже если ребёнок не планирует стать программистом, умение работать с сайтами полезно в учёбе и любых проектах.
*   Творчество \+ логика. Веб-разработка объединяет технические знания и дизайн — ребёнок учится не только кодить, но и красиво оформлять результат.

**🎓 Чему научим**

*   Работать с основными тегами HTML
*   Структурировать информацию на веб-странице
*   Использовать CSS для оформления и стиля
*   Создавать макеты сайтов, подбирать шрифты, цвета, фоны
*   Делать страницы адаптивными — чтобы они хорошо смотрелись на компьютере, планшете и телефоне
*   Публиковать готовые работы в интернете

**🎯 Что получит ребёнок**

*   Навык создания собственных сайтов с нуля
*   Понимание, как работает веб-страница «изнутри»
*   Первые проекты в портфолио
*   Уверенность в своих силах и интерес к программированию
*   Базу для перехода к JavaScript и полноценной веб-разработке

.

**🌐 Что будет на пробном?**

Ученик познакомится с веб-разработкой и установит профессиональный редактор Visual Studio Code. Он научится работать в программе, создавать структуру проекта из папок и файлов, а также освоит инструменты для запуска кода в браузере.

Главный результат — создание первой веб-страницы. Ребенок разберет структуру HTML-документа, научится использовать горячие клавиши для быстрого написания тегов и отработает форматирование текста на практике.

.

**✨ Вау-эффект**

Ребёнок сам создаёт и публикует сайт, который можно показать друзьям и родителям.

.

**🚀 Дальнейшие шаги**

После курса по HTML и CSS ребёнок может продолжить обучение в направлениях:

*   ⚡ JavaScript — добавить интерактивность на сайты
*   🎨 Веб-дизайн в Figma — научиться проектировать интерфейсы и внешний вид сайтов
*   🐍 Python  — создавать полноценные веб-приложения

**📚 Программа курса — 116–130 часов**

**.**

**Модуль 1\. Первые шаги в HTML (20–25 часов)**

Ребёнок создаёт свои первые веб-страницы: учится работать с текстом, картинками, ссылками и списками. Итог — 3 простых, но настоящих сайта, сделанных своими руками.

.

**Модуль 2\.** **Базовый CSS** **(30–35 часов)**

Изучаем, как придать сайту «жизнь»: выбираем цвета, шрифты, настраиваем расположение элементов. Итог — 5 ярких проектов с дизайном и оформлением.

.

**Модуль 3\. Продвинутый HTML (20–25 часов)**

Ребёнок создаёт более сложные сайты: формы для опросов и регистрации, страницы с видео и музыкой. Итог — 5\+ проектов, которые выглядят как настоящие веб-сервисы.

.

**Модуль 4\. Современная верстка (20–25 часов)**

Знакомство с Flexbox и Grid — инструментами, которые используют профессиональные верстальщики. Итог — адаптивные макеты сайтов, которые удобно просматривать на любых устройствах.

.

**Модуль 5\. Анимация и адаптивный дизайн (12–16 часов)**

Учимся добавлять плавные переходы, анимацию и делать сайты «умными»: одинаково удобными для телефона, планшета и компьютера. Итог — интерактивные сайты, которыми можно гордиться.

.

**Модуль 6\. Быстрые решения с Bootstrap (4–10 часов)**

Знакомство с популярным фреймворком, который используют профессионалы, чтобы ускорять разработку. Итог — сайт, собранный на готовых компонентах, но с индивидуальным оформлением.

.

👉 К концу курса у ребёнка будет портфолио из 15\+ полноценных сайтов: от простых страничек до ярких проектов с анимацией и адаптивным дизайном.

.

**💻 Технические требования**

*   ОС: Windows 7/8/10 (x64) или macOS 10\.9 и выше
*   Процессор: от 2 ядер, от 1\.8 ГГц
*   ОЗУ: от 2 ГБ";1;1;1;1;Нет;;Да;;Программирование;visible;;"ru, en, es";"ru, en";
9;Illustrator;Капариха Татьяна;TuuxHqNwgt3udSSkP;10;;Доступно;2;;;"Windows, MacOS, Linux, ChromeOS";;Да;"Индивидуальный, Индивидуально-групповой";"На курсе мы научимся создавать крутые стикеры, логотипы и персонажей в профессиональной программе Adobe Illustrator. Ты освоишь секреты дизайна и сможешь рисовать идеальные цифровые картинки обычной мышкой, превращая свои идеи в крутые проекты!";https://itgen.io/design/obuchenie-illustrator;https://itgen.io/illustrator-gena;;"[#ps\_ai](https://itgenio.slack.com/archives/CGLRN0VCZ)

.

[Визитка направления](https://editor.itgen.io/editor/m86ADQcVtRl9IQ).

**
**

🎨 Adobe Illustrator: Профессиональный графический дизайн

(Ключевые слова для поиска: ил, люстра, illustrator, вектор)

Adobe Illustrator — это создание графики, которая никогда не теряет качества. В отличие от обычных фото, векторную иллюстрацию можно растянуть до размеров огромного баннера, и она останется идеально чёткой. Это главный инструмент дизайнеров логотипов, создателей стикерпаков и интерфейсов.

.

**Почему Illustrator актуален именно сейчас**

*   Профессиональный стандарт. Ребёнок осваивает инструмент, на котором работают профи в IT-гигантах и брендинговых агентствах по всему миру.
*   Рисование без навыков художника. В Illustrator не нужно уметь идеально рисовать от руки. Мы учим «собирать» изображения из простых фигур и линий. Это идеальный вход в дизайн для тех, кто любит логику и структуру.
*   От логотипа до мерча. Всё, что создано в программе, можно напечатать на футболке, превратить в стикер для Telegram или использовать в мобильном приложении.
*   Развитие вкуса. Работа с вектором учит ребёнка видеть форму, цвет и композицию, что развивает эстетический взгляд на мир.

**🎓 Чему научим:**

*   Основам вектора: работа с кривыми, узлами и сложными контурами.
*   Брендингу: разработка логотипов и подбор фирменных цветов.
*   Коммерческому дизайну: создание макетов для печати (визитки, постеры, мерч).
*   Иллюстрации: создание персонажей в стиле Flat-дизайна и Line Art.
*   Типографике: работе со шрифтами и превращению текста в элемент искусства.

**🧪 Что на пробном уроке?**

Мы сразу покажем, что дизайн — это доступно и весело.

За одно занятие ребёнок:

Познакомится с интерфейсом и поймёт, как устроена программа.

Научится создавать и объединять простые фигуры.

Нарисует свою первую векторную иллюстрацию с помощью мышки.

Уже через 60 минут у ученика будет первый готовый мини-проект.

**🎯 Что получит ребёнок:**

Уверенность в творчестве: «Я могу создавать крутой визуал, даже если не умею рисовать на бумаге».

Портфолио: набор стильных работ, которые можно показать друзьям или использовать в жизни.

Вау-эффект: создание качественной графики «как из Пинтереста» уже через несколько недель.

**🚀 Дальнейшие шаги:**

После освоения Illustrator в Айтигенио открывается прямой путь к смежным профессиям:

*   Photoshop — для работы с фотографиями, сложными коллажами и спецэффектами.
*   Веб-дизайн — создание современных интерфейсов для сайтов и мобильных приложений.
*   Старт в дизайне — если ребёнок ещё не определился и хочет попробовать разные инструменты, чтобы найти своё.
*   Финграмотность Teens — чтобы научиться оценивать свои дизайнерские услуги и понимать, как монетизировать творчество.
*   Мягкие навыки (Soft Skills) — чтобы уверенно презентовать свои проекты заказчикам и работать в команде.

.

Требуется установка программы. Можно заниматься с графическим планшетом. Если дети 9-10 лет очень хотят на Illustrator, необходимо дать тест на ПН. СРЕДНЕЕ кол-во часов в курсе - 35-50\. Системные требования: • Операционная система: Windows 7/8/8\.1/10 x64, Mac OS X 12\.0 и выше (с установкой на win7, могут возникать проблемы); • Оперативная память: от 4 Гб и выше, процессор: 2 ядерный процессор от 2 ГГц;";1;1;1;1;Нет;;Да;;Дизайн и творчество;visible;;"ru, en, de, es";"ru, en";
hYJYJkA37x7mpY7sz;iOS разработка;Санталова Анастасия;jGdXYkWDiCbFWLg6A;;;hidden;2;;;"Windows, MacOS, Linux, ChromeOS";;;"Индивидуально-групповой, Индивидуальный";"Курс для будущих создателей приложений для iOS. Создание и запуск  iOS-приложений на языке программирования Swift. Требования: знание основ программирования, рекомендуется предварительное изучение курса программирования в MIT App Inventor.";https://itgen.io/ios-development;https://itgen.io/ios_gena;;"[#ios](https://itgenio.slack.com/archives/C01KJF7FN73)

**НОВЫХ УЧЕНИКОВ НЕ ЗАПИСЫВАЕМ**

**
**

**Чему научим?**

Научим создавать приложения для iOS систем. Изучим язык программирования Swift. Познакомимся с архетиктурой мобильных приложений. Освоим работы сцен и переходов между ними, работа с анимациями, реагирование на события, предоставление доступа к различным системам телефона, а так же как правильно оформлять интерфейс для удобста использования.

.

**Особенности в обучении?**

Обучение через проекты позволит ученику на практике применять и закреплять изученную теорию. Позволит понять как происходит построение приложения и взаимодействие всех его компонентов.

.

**Что на пробном уроке?**

Первое занятие - знакомство с средой разработки и первый проект:

1\.Знакомство с интерфейсом окна создания проекта и настройками проекта.

2\.Знакомство с базовыми элементами языка Swift

3\.Знакомство с процессом создания простого приложения (Hello World).

4\.Создание первого простого приложения для вывода текста, а так же работа с кнопками и переменными (Кликер).

.

**Результат в конце курса какой?**

В результате ученик получит базовые знания для создания своих приложений для устройств на систему iOS.

.

**Вау эффект какой?**

Изучим концепцию Swift UI на практических заданиях. Создадим портфолио своих работ.

.

Разработка нативных мобильных приложений на iOS (теоретически и приложения на любые яблочные устройства). Проходится желательно после питона). Язык программирования - SWIFT (5ая версия, будет изучаться по ходу курса).

**ОБЯЗАТЕЛЬНО:** Ученик должен иметь MAC BOOK (в крааайнем случае, с установленной виртуалкой) На изучение данного курса на базовом уровне без дополнительных тем потребуется от 55 до 90 часов.";1.3;1.3;1;1;Нет;;;;Программирование;hidden;iWuaJqG4M8mAkYXbu;"ru, en, es";;
16;Java;Санталова Анастасия;jGdXYkWDiCbFWLg6A;12;;Доступно;2;https://docs.google.com/document/d/1V4mmzhQIYu_1guNm4vYJuf-bqN0FZw7P/edit;;"Windows, MacOS, Linux, ChromeOS";;Да;"Индивидуально-групповой, Индивидуальный";"Научимся писать код и создавать свои приложения! 💻
Будем делать игры, программы и узнаем, как работают настоящие приложения — как у взрослых программистов!";https://itgen.io/programmirovanie/java;https://itgen.io/java-gena;;"[#java](https://itgenio.slack.com/archives/CCBGK4J6T)

.

[Визитка направления.](https://editor.itgen.io/editor/hpE9htovbQHKnN).

☕ Программирование на Java — шаг к созданию собственных приложений

Java — один из самых популярных языков программирования в мире. На нём создаются игры, банковские системы, сайты и приложения для Android. Этот курс поможет ребёнку освоить основы и уверенно перейти от простых задач к полноценным проектам.

.

**💡 Чему научим**

*   📘 Понимать, как «думает» компьютер. Познакомимся с основами программирования на Java, разберём, как работают алгоритмы и программы.
*   ⚙️ Писать собственные программы. Изучим синтаксис языка, переменные, условия, циклы, массивы и функции — всё, что нужно, чтобы оживить идеи в коде.
*   🎮 Создавать проекты и игры. Применим знания на практике: напишем мини-программы, консольные игры и полноценное приложение с интерфейсом и базой данных.
*   💾 Работать с файлами и базами данных. Познакомимся с MySQL и PostgreSQL, научимся сохранять данные и создавать простые пользовательские интерфейсы.
*   🧠 Мыслить как программист. Ребёнок научится анализировать задачи, строить алгоритмы и проверять свои решения.

**⚙️ Особенности обучения**

*   🔹 Много практики: почти каждый урок — это новый проект или мини-задача.
*   🔹 Работаем в понятной среде Visual Studio Code или IntelliJ IDEA.
*   🔹 Переход от консольных программ к графическим приложениям.
*   🔹 Для тех, кто уже знаком с программированием, предусмотрены продвинутые темы.

**🎯 Что будет на пробном уроке**

Познакомимся с языком Java: где он используется, какие программы на нём создаются и почему его выбирают профессионалы.

Напишем первый код и запустим простую программу.

.

**📚 Программа курса**

.

**Модуль 1\. Базовый уровень — 40–50 часов**

Что изучаем:

*   Введение в язык, переменные, типы данных, циклы, массивы, классы и объекты.
*   Результат:
*   Ребёнок научится писать простые программы, разберётся с синтаксисом, освоит основы структурного программирования и поймёт, как устроен проект Java.

**Модуль 2\. Средний уровень — 50–60 часов**

Что изучаем:

*   Числа, символы, строки, обработка исключений, потоки ввода-вывода, работа с файлами, коллекции, основы ООП.
*   Результат:
*   Ученик создаст крупное консольное приложение, освоит принципы объектно-ориентированного программирования и научится применять их в проектах.

**Модуль 3\. Продвинутый уровень — 50–60 часов**

Что изучаем:

*   Работа с датой и временем, Stream API и лямбда-выражения, многопоточность, шаблоны проектирования, базы данных (PostgreSQL), JavaFX, тестирование.
*   Результат:
*   Ребёнок создаст первое полноценное приложение с графическим интерфейсом и подключённой базой данных, освоит тестирование и отладку программ.

**🧩 Результат после курса**

*   Уверенно программирует на Java;
*   Создаёт собственные приложения и игры;
*   Понимает логику работы баз данных;
*   Готов к изучению Android-разработки или другим языкам программирования.

**🌟 Вау-эффект**

Ребёнок своими руками создаёт настоящую программу — не просто код, а полноценное приложение, которое можно запустить, показать друзьям и развивать дальше.

.

**💻 Технические требования**

*   Операционная система: Windows 7/8/10 x64, Mac OS X 10\.9\+
*   Оперативная память: от 2 ГБ
*   Процессор: 2 ядра, 1\.8 ГГц и выше
*   Необходимо установить Java JDK: скачать с сайта Oracle

**🚀 Дальнейшие шаги**

После Java можно развиваться в направлениях:

*   

*   📱 Android-разработка — создание мобильных приложений;
*   💻 Python — для тех, кто хочет попробовать другой язык;";1.2;1.2;1;1;Нет;;Да;;Программирование;visible;;"ru, en, es";"ru, en";https://docs.google.com/document/d/1V4mmzhQIYu_1guNm4vYJuf-bqN0FZw7P/edit
5;JavaScript;Сташкевич Александр;18;;;onlyAdmin;2;https://docs.google.com/document/d/1e1yORQa0Tt7i9Rz8IU4rQ-S7PdZV6jKa/edit;;"Windows, MacOS, Linux, ChromeOS";"Android, iPad";Нет;"Индивидуально-групповой, Индивидуальный";"Создадим интерактивные проекты, весёлые игры и узнаем, как программисты делают сайты такими, какими мы видим их каждый день! 🚀Будем писать код, который заставляет кнопки работать, картинки двигаться и страницы меняться по нашему желанию.";https://itgen.io/programmirovanie/web-programming;https://itgen.io/web-prog-gena;;"[#html\_js](https://itgenio.slack.com/archives/C01FZ1Q0Q3Z)

.

[Визитка направления](https://editor.itgen.io/editor/F9-b3huHVcHElS).

**НА ПРОБНЫЕ НЕ ЗАПИСЫВАЕМ!**

.

***⚡ JavaScript — язык, который делает сайты живыми***

***
***

***J**avaScript — это язык, на котором создают интерактивные сайты, игры и приложения.*

*Благодаря ему кнопки реагируют на клики, анимации двигаются, страницы оживают.*

*На курсе ребёнок научится создавать свои первые программы, понимать логику сайтов и превращать идеи в работающие проекты.*

*.*

*💡* Почему JavaScript важен

*   Без него не работает веб. Все сайты, которые вы открываете, используют JavaScript — от Google до Instagram.
*    Развивает и логику, и креатив.
*   Программирование тренирует мышление, помогает структурировать мысли и создавать красивый функционал.
*   Подходит подросткам от 11 лет. Прост в освоении, но открывает путь в настоящую разработку.
*   Реальные результаты с первых занятий. Уже через пару уроков ребёнок пишет свой первый код и создаёт мини-игру.

**🎓 Чему научим**

*   Создавать интерактивные сайты и приложения с нуля;
*   Понимать, как JavaScript управляет элементами страницы;
*   Работать с циклами, условиями, функциями и объектами;
*   Делать анимации, кнопки, формы, мини-игры;
*   Развивать логическое и алгоритмическое мышление.

**⚙️ Особенности обучения**

*   💻 Обучение построено на практике: ребёнок сразу видит результат.
*   🎮 В каждом модуле — мини-проекты и игровые задания.
*   🧠 Используем профессиональные инструменты (Visual Studio Code или Sublime Text).
*   🚀 Учимся пошагово — от простых программ до веб-приложений.

**🔍 Что на пробном уроке**

*   Напишем первые команды и заставим сайт «ожить».
*   Ребёнок сразу увидит, что он может создавать что-то реальное своими руками.

**🎯 Что получит ребёнок**

*   Понимание логики программирования и работы сайтов;
*   Первые проекты и игры в портфолио;
*   Уверенность в своих силах и интерес к IT;
*   Навыки, которые пригодятся для изучения Python, React и других языков.

.

**🌟 Вау-эффект**

*   Ребёнок оживит сайт сам: добавит кнопки, создаст игру и анимацию.
*   Он не просто пишет код — он видит, как его идеи работают.

.

**📚 Программа курса — 178 часов**

🧩 Модуль 1\. Базовый — 40–44 ч

*   

*   Первые шаги в программировании.
*   Подключение скриптов, переменные, условия и циклы;
*   Решение задач, создание алгоритмов;
*   Мини-игры: «Камень-ножницы-бумага», «Угадай число».

💡 Результат: понимает логику кода и видит результат.

.

**⚙️ Модуль 2\. Повышенный — 30–36 ч**

*   Работаем с данными и создаём проекты.
*   Массивы, объекты, функции;
*   Дата, время, LocalStorage;
*   Игра «Быки и коровы» и мини-приложения.

💡 Результат: уверенно пишет код, понимает устройство программ.

.

**💻 Модуль 3\. Работа с DOM — 44–48 ч**

*   Учим JavaScript управлять страницей.
*   Что такое DOM, поиск и изменение элементов;
*   Создание кнопок, форм, анимаций;
*   6 проектов \+ 2 игры \+ макет интернет-магазина.

💡 Результат: умеет делать сайты интерактивными.

**🚀 Модуль 4\. Продвинутый — 46–50 ч**

*   Профессиональный JavaScript.
*   ООП: классы, объекты, наследование;
*   Canvas и анимации;
*   Сетевые запросы и асинхронность.
*   🎮 Проекты: 2D-игры с графикой, интерактивные открытки, мини-приложения.

💡 Результат: создаёт полноценные веб-приложения.

.

**🚀 Дальнейшие шаги**

После курса ребёнок может продолжить обучение:

*   🧠 Python — для логики, ботов и нейросетей;
*   🎮 Разработка игр — для создания собственных проектов.

**💻 Технические требования**

*   ОС: Windows 7/8/10 (x64) или macOS 10\.9\+
*   Процессор: 2 ядра, 1\.8 ГГц и выше
*   ОЗУ: от 2 ГБ
*   Программы: Visual Studio Code (рекомендуется) или Sublime Text";1.1;1.1;1;1;Нет;;Да;;Программирование;onlyAdmin;4;"ru, en, es";"ru, en";https://docs.google.com/document/d/1e1yORQa0Tt7i9Rz8IU4rQ-S7PdZV6jKa/edit
WE9rqRQwwzdAGGGsy;Kodu game lab;Худик Татьяна;nke7RYBQDHfbTp34f;8;;Доступно;2;;;Windows;;Да;"Индивидуально-групповой, Индивидуальный";"Курс для будущих разработчиков игр. Знакомство с азами программирования и алгоритмами. Ученик научится создавать и заполнять трехмерное игровое пространство, добавлять персонажей и программировать их поведение. Создание игр различных жанров.";https://itgen.io/programmirovanie/kodu-game-lab;https://itgen.io/kodu_gena;;"[#kodu-game-lab](https://itgenio.slack.com/archives/C01FZ29CHLP)

.

[Визитка направления](https://editor.itgen.io/editor/bp83Zb-9z2axLb).

**ОБЯЗАТЕЛЬНА установка** программы до первого занятия! **ТОЛЬКО НА WINDOWS, уточняйте у родителей тк если Мас, то запись не ведем!**

**.**

***Чему научим?***

Научим создавать 3D-игры. Познакомим с основными принципами программирования, логически выстраивать алгоритмы действий и правильно их применять. Научим логически выстраивать алгоритмы действий, что позволит строить сложные и интересные игровые проекты.

.

***Особенности в обучении?***

Процесс разработки похож на игру. Дети собирают программы из ярких блоков кода, похожих на детали пазла.  Значение каждого фрагмента легко определить, даже если ребенок еще не умеет читать: на каждую карточку нанесен не только текст команды, но и картинка, обозначающая действие или характеристику.

.

***Что на пробном уроке?***

Знакомимся с визуальным конструктором Kodu Gamе Lab и научаться пользоваться им, чтобы собирать код для своих первых игр. Изучаем основные инструменты. Учимся программировать движение персонажа и изменения его внешнего вида.

.

***Результат в конце курса какой?***

По окончании ученик научится создавать игры различных жанров в Kodu Game Lab, применять способ телепортации и режим выживания, изобретать игры с разным количеством уровней.

.

***Вау эффект какой?***

Каждое занятие - новая игра! Неважно, станет ли в будущем ребенок профессиональным разработчиком игр. Обучающая программа Kodu Game Lab поможет ему легче справляться со школьными заданиями, прокачает логику и вычислительное мышление, разовьет творческие качества.

.

**На изучение данного курса от 16 до 32 часов.**";1;1;1;1;Нет;;Да;;Программирование;visible;;"ru, en, es";"ru, en";
